Time,Count,Reading,Average,ac,AC_Max,Current,Time,Time Diff,
1,0.0,2.356,2.356,2.356,36.956216,03_10__16_54_33,0.0,
1,2.478,2.3621,0.11590000000000034,2.355,36.94053,03_10__16_54_33,0.012187,
1,2.478,2.367895,0.11010500000000034,2.354,36.924844,03_10__16_54_33,0.004535,
1,2.478,2.37340025,0.10459975000000021,2.353,36.909158000000005,03_10__16_54_33,0.004466,
1,2.478,2.3786302375,0.09936976250000029,2.3520000000000003,36.893472,03_10__16_54_33,0.004426,
1,2.478,2.3835987256249997,0.09440127437500045,2.3510000000000004,36.87778600000001,03_10__16_54_33,0.004443,
1,2.478,2.38831878934375,0.08968121065625034,2.3500000000000005,36.862100000000005,03_10__16_54_33,0.004437,
1,2.478,2.3928028498765626,0.08519715012343765,2.3490000000000006,36.84641400000001,03_10__16_54_33,0.004429,
1,2.478,2.3970627073827346,0.08093729261726557,2.3480000000000008,36.830728000000015,03_10__16_54_33,0.004438,
1,2.478,2.4011095720135978,0.07689042798640244,2.347000000000001,36.81504200000001,03_10__16_54_33,0.004481,
1,2.478,2.404954093412918,0.07304590658708232,2.346000000000001,36.79935600000002,03_10__16_54_33,0.004612,
1,2.478,2.408606388742272,0.06939361125772825,2.345000000000001,36.783670000000015,03_10__16_54_33,0.004466,
1,2.478,2.4120760693051584,0.06592393069484181,2.344000000000001,36.76798400000002,03_10__16_54_33,0.004457,
1,2.478,2.4153722658399004,0.06262773416009981,2.3430000000000013,36.75229800000002,03_10__16_54_33,0.004433,
1,2.478,2.4185036525479053,0.059496347452094867,2.3420000000000014,36.73661200000002,03_10__16_54_33,0.004428,
1,2.478,2.42147846992051,0.05652153007949012,2.3410000000000015,36.72092600000003,03_10__16_54_33,0.004424,
1,2.478,2.4243045464244846,0.05369545357551564,2.3400000000000016,36.705240000000025,03_10__16_54_33,0.004426,
1,2.478,2.4269893191032605,0.05101068089673966,2.3390000000000017,36.68955400000003,03_10__16_54_33,0.004429,
1,2.478,2.4295398531480976,0.048460146851902586,2.338000000000002,36.67386800000003,03_10__16_54_33,0.004424,
1,2.478,2.431962860490693,0.04603713950930732,2.337000000000002,36.65818200000003,03_10__16_54_33,0.004428,
