Time,Count,Reading,Average,Ac Average,AC_Max,Time,Time Diff,
10/03/2020 14:51:10,1,2.472,2.4747843271956387,0.00626473619018711,0.002784327195638703,03_10__14_51_06,0.004433,
10/03/2020 14:51:10,1,2.472,2.4746451108358567,0.006083754922470591,0.0,03_10__14_51_06,0.004433,
10/03/2020 14:51:10,1,2.472,2.474512855294064,0.005905209941050254,0.002512855294063865,03_10__14_51_06,0.004433,
10/03/2020 14:51:10,1,2.472,2.4743872125293604,0.005729310070465765,0.0,03_10__14_51_06,0.004434,
10/03/2020 14:51:10,1,2.472,2.4742678519028924,0.0055562371620871,0.0022678519028924704,03_10__14_51_06,0.004434,
10/03/2020 14:51:10,1,2.472,2.474154459307748,0.005386148269370137,0.0,03_10__14_51_06,0.004438,
10/03/2020 14:51:10,1,2.472,2.4740467363423604,0.005219177673019651,0.0020467363423604112,03_10__14_51_06,0.004433,
10/03/2020 14:51:10,1,2.472,2.4739443995252426,0.005055438765630799,0.0,03_10__14_51_06,0.004431,
10/03/2020 14:51:10,1,2.472,2.4738471795489803,0.004895025804798273,0.0018471795489802822,03_10__14_51_06,0.004431,
10/03/2020 14:51:10,1,2.472,2.473754820571531,0.00473801554313492,0.0,03_10__14_51_06,0.004432,
10/03/2020 14:51:10,1,2.472,2.4736670795429547,0.004584468743125911,0.0016670795429547525,03_10__14_51_06,0.004433,
10/03/2020 14:51:10,1,2.472,2.473583725565807,0.004434431584259971,0.0,03_10__14_51_06,0.004435,
10/03/2020 14:51:10,1,2.472,2.4735045392875166,0.0042879369694228025,0.001504539287516593,03_10__14_51_06,0.004437,
10/03/2020 14:51:10,1,2.472,2.4734293123231406,0.004145005737108692,0.0,03_10__14_51_06,0.004439,
10/03/2020 14:51:10,1,2.472,2.4733578467069837,0.004005647785602442,0.0013578467069836897,03_10__14_51_06,0.004445,
10/03/2020 14:51:10,1,2.472,2.4732899543716345,0.003869863114904044,0.0,03_10__14_51_06,0.004453,
10/03/2020 14:51:10,1,2.472,2.473225456653053,0.00373764279181149,0.0012254566530529587,03_10__14_51_06,0.004442,
10/03/2020 14:51:10,1,2.472,2.4731641838204004,0.0036089698432409355,0.0,03_10__14_51_06,0.004436,
10/03/2020 14:51:10,1,2.472,2.47310597462938,0.0034838200825479,0.0011059746293802242,03_10__14_51_06,0.004431,
10/03/2020 14:51:10,1,2.472,2.473050675897911,0.0033621628733160646,0.0,03_10__14_51_06,0.00445,
10/03/2020 14:51:10,1,2.472,2.4729981421030156,0.003243961834801043,0.0009981421030156312,03_10__14_51_06,0.004467,
10/03/2020 14:51:10,1,2.472,2.472948234997865,0.0031291754929542357,0.0,03_10__14_51_06,0.00444,
10/03/2020 14:51:10,1,2.472,2.4729008232479717,0.0030177578807051085,0.0009008232479716938,03_10__14_51_06,0.00444,
10/03/2020 14:51:10,1,2.472,2.472855782085573,0.002909659090948515,0.0,03_10__14_51_06,0.004441,
