Date_time,Time Diff,Reading,Average,ac,AC_Max,Current,
03_10__17_30_23,0.008212,2.475,2.475017591661185,1.7591661185090146e-05,1.7591661185090146e-05,0.00027594279734932404,
03_10__17_30_23,0.008274,2.475,2.475016712078126,1.6712078125813434e-05,0,0.0,
03_10__17_30_23,0.008259,2.475,2.4750158764742194,1.5876474219300718e-05,1.5876474219300718e-05,0.0002490383746039511,
03_10__17_30_23,0.008318,2.475,2.4750150826505086,1.5082650508535522e-05,0,0.0,
03_10__17_30_23,0.008236,2.478,2.4751643285179834,0.0028356714820167994,0.0028356714820167994,0.04448034286691552,
03_10__17_30_23,0.005193,2.475,2.475156112092084,0.00015611209208410415,0.0018356714820167994,0.028794342866915516,
03_10__17_30_23,0.004559,2.475,2.47514830648748,0.00014830648748009878,0.0008356714820167994,0.013108342866915515,
03_10__17_30_23,0.004506,2.475,2.475140891163106,0.00014089116310600502,0,0.0,
03_10__17_30_23,0.00453,2.475,2.4751338466049506,0.00013384660495052714,0.00013384660495052714,0.0020995178452539688,
03_10__17_30_23,0.004574,2.475,2.475127154274703,0.00012715427470277874,0,0.0,
03_10__17_30_23,0.004465,2.475,2.475120796560968,0.00012079656096775082,0.00012079656096775082,0.0018948148553401393,
03_10__17_30_23,0.004434,2.475,2.4751147567329195,0.00011475673291938548,0,0.0,
03_10__17_30_23,0.004429,2.475,2.4751090188962737,0.00010901889627357164,0.00010901889627357164,0.0017100704069472447,
03_10__17_30_24,0.004426,2.475,2.47510356795146,0.00010356795145982645,0,0.0,
03_10__17_30_24,0.004425,2.475,2.475098389553887,9.838955388685733e-05,9.838955388685733e-05,0.001543338542269244,
03_10__17_30_24,0.004423,2.475,2.4750934700761924,9.347007619231462e-05,0,0.0,
03_10__17_30_24,0.004427,2.475,2.4750887965723827,8.879657238258787e-05,8.879657238258787e-05,0.0013928630343932732,
03_10__17_30_24,0.004422,2.475,2.4750843567437637,8.43567437636139e-05,0,0.0,
03_10__17_30_24,0.004432,2.475,2.4750801389065753,8.013890657521117e-05,8.013890657521117e-05,0.0012570588885387624,
03_10__17_30_24,0.004432,2.475,2.4750761319612464,7.613196124633959e-05,0,0.0,
03_10__17_30_24,0.004429,2.475,2.4750723253631843,7.232536318424465e-05,7.232536318424465e-05,0.0011344956469080615,
03_10__17_30_24,0.004429,2.478,2.4752187090950253,0.00278129090497492,0.00278129090497492,0.0436273291354366,
03_10__17_30_24,0.00443,2.475,2.4752077736402742,0.0002077736402741337,0.0017812909049749201,0.027941329135436597,
03_10__17_30_24,0.004429,2.475,2.4751973849582605,0.0001973849582603826,0.0007812909049749201,0.012255329135436597,
03_10__17_30_24,0.00443,2.475,2.4751875157103473,0.00018751571034725245,0,0.0,
03_10__17_30_24,0.004428,2.475,2.47517813992483,0.00017813992482995644,0.00017813992482995644,0.0027943028608826965,
03_10__17_30_24,0.004429,2.475,2.4751692329285886,0.00016923292858850303,0,0.0,
03_10__17_30_24,0.004429,2.475,2.4751607712821593,0.0001607712821591889,0.0001607712821591889,0.002521858331949037,
03_10__17_30_24,0.004429,2.475,2.475152732718051,0.00015273271805105182,0,0.0,
03_10__17_30_24,0.00443,2.475,2.4751450960821484,0.0001450960821482994,0.0001450960821482994,0.002275977144578224,
03_10__17_30_24,0.004428,2.478,2.475287841278041,0.0027121587219594012,0.0027121587219594012,0.04254292171265517,
03_10__17_30_24,0.004432,2.475,2.475273449214139,0.00027344921413874346,0.0017121587219594012,0.026856921712655166,
03_10__17_30_24,0.004424,2.475,2.4752597767534317,0.00025977675343158424,0.0007121587219594012,0.011170921712655166,
03_10__17_30_24,0.004426,2.475,2.47524678791576,0.0002467879157599384,0,0.0,
03_10__17_30_24,0.004432,2.475,2.475234448519972,0.00023444851997211913,0.00023444851997211913,0.003677559484282661,
03_10__17_30_24,0.004429,2.475,2.4752227260939734,0.00022272609397333554,0,0.0,
03_10__17_30_24,0.00443,2.475,2.4752115897892746,0.00021158978927449112,0.00021158978927449112,0.003318997434559668,
03_10__17_30_24,0.004428,2.475,2.475201010299811,0.0002010102998108998,0,0.0,
03_10__17_30_24,0.00443,2.475,2.4751909597848205,0.00019095978482042142,0.00019095978482042142,0.0029953951846931302,
03_10__17_30_24,0.004428,2.478,2.4753314117955796,0.002668588204420619,0.002668588204420619,0.041859474574541825,
03_10__17_30_24,0.004429,2.475,2.4753148412058006,0.0003148412058004979,0.0016685882044206188,0.026173474574541826,
03_10__17_30_24,0.004428,2.475,2.4752990991455106,0.0002990991455105174,0.0006685882044206188,0.010487474574541826,
03_10__17_30_24,0.00443,2.475,2.475284144188235,0.0002841441882348583,0,0.0,
03_10__17_30_24,0.004427,2.475,2.4752699369788234,0.00026993697882327083,0.00026993697882327083,0.004234231449821826,
03_10__17_30_24,0.004428,2.475,2.475256440129882,0.0002564401298821295,0,0.0,
03_10__17_30_24,0.00443,2.475,2.475243618123388,0.00024361812338780098,0.00024361812338780098,0.0038213938834610463,
03_10__17_30_24,0.004429,2.475,2.4752314372172184,0.0002314372172182999,0,0.0,
03_10__17_30_24,0.004429,2.475,2.4752198653563573,0.00021986535635720728,0.00021986535635720728,0.0034488079798191532,
03_10__17_30_24,0.004427,2.478,2.4753588720885396,0.00264112791146065,0.00264112791146065,0.041428732419171756,
03_10__17_30_24,0.004429,2.475,2.475340928484113,0.0003409284841127125,0.00164112791146065,0.025742732419171757,
03_10__17_30_24,0.004422,2.475,2.4753238820599073,0.0003238820599071879,0.00064112791146065,0.010056732419171757,
03_10__17_30_24,0.004425,2.475,2.475307687956912,0.00030768795691171746,0,0.0,
03_10__17_30_24,0.004429,2.475,2.4752923035590664,0.000292303559066287,0.000292303559066287,0.004585073627513778,
03_10__17_30_24,0.004438,2.475,2.475277688381113,0.0002776883811130837,0,0.0,
03_10__17_30_24,0.004449,2.475,2.4752638039620574,0.0002638039620572741,0.0002638039620572741,0.004138028948830402,
03_10__17_30_24,0.004427,2.475,2.4752506137639543,0.00025061376395418833,0,0.0,
03_10__17_30_24,0.004429,2.475,2.4752380830757565,0.0002380830757564567,0.0002380830757564567,0.0037345711263157798,
03_10__17_30_24,0.004427,2.478,2.4753761789219686,0.0026238210780316074,0.0026238210780316074,0.04115725743000379,
03_10__17_30_24,0.004428,2.475,2.47535736997587,0.0003573699758701032,0.0016238210780316073,0.025471257430003794,
03_10__17_30_24,0.004426,2.475,2.4753395014770767,0.00033950147707662026,0.0006238210780316073,0.009785257430003792,
03_10__17_30_24,0.004429,2.475,2.475322526403223,0.0003225264032229447,0,0.0,
03_10__17_30_24,0.004429,2.475,2.475306400083062,0.00030640008306193067,0.00030640008306193067,0.004806191702909445,
03_10__17_30_24,0.004428,2.475,2.4752910800789087,0.0002910800789086565,0,0.0,
03_10__17_30_24,0.00443,2.475,2.475276526074963,0.00027652607496309045,0.00027652607496309045,0.004337588011871037,
03_10__17_30_24,0.004426,2.475,2.475262699771215,0.00026269977121495813,0,0.0,
03_10__17_30_24,0.004429,2.475,2.4752495647826542,0.0002495647826541436,0.0002495647826541436,0.0039146731807128965,
03_10__17_30_24,0.004426,2.478,2.4753870865435217,0.002612913456478516,0.002612913456478516,0.040986160478322,
03_10__17_30_24,0.004428,2.475,2.4753677322163457,0.0003677322163455621,0.0016129134564785161,0.025300160478322002,
03_10__17_30_24,0.004426,2.475,2.475349345605528,0.00034934560552812854,0.0006129134564785161,0.009614160478322004,
03_10__17_30_24,0.004429,2.475,2.475331878325252,0.0003318783252517221,0,0.0,
03_10__17_30_24,0.004427,2.475,2.4753152844089894,0.00031528440898931365,0.00031528440898931365,0.0049455512394063735,
03_10__17_30_24,0.004427,2.475,2.47529952018854,0.00029952018853984796,0,0.0,
03_10__17_30_24,0.004429,2.475,2.475284544179113,0.0002845441791130554,0.0002845441791130554,0.004463359993567387,
03_10__17_30_24,0.004427,2.475,2.4752703169701573,0.000270316970157225,0,0.0,
03_10__17_30_24,0.004428,2.475,2.4752568011216494,0.00025680112164927493,0.00025680112164927493,0.0040281823941905265,
03_10__17_30_24,0.004426,2.478,2.475393961065567,0.002606038934433119,0.002606038934433119,0.04087832672551791,
03_10__17_30_24,0.004428,2.475,2.475374263012289,0.0003742630122887114,0.0016060389344331192,0.025192326725517907,
03_10__17_30_24,0.004426,2.475,2.4753555498616744,0.00035554986167429803,0.0006060389344331191,0.009506326725517907,
03_10__17_30_24,0.004428,2.475,2.4753377723685905,0.0003377723685904499,0,0.0,
03_10__17_30_24,0.004427,2.475,2.475320883750161,0.0003208837501609274,0.0003208837501609274,0.005033382505024307,
03_10__17_30_24,0.004427,2.475,2.475304839562653,0.00030483956265303647,0,0.0,
03_10__17_30_24,0.004431,2.475,2.4752895975845206,0.00028959758452051787,0.00028959758452051787,0.004542627710788843,
03_10__17_30_24,0.004428,2.475,2.4752751177052947,0.0002751177052946474,0,0.0,
03_10__17_30_24,0.004428,2.475,2.47526136182003,0.00026136182003000386,0.00026136182003000386,0.00409972150899064,
03_10__17_30_24,0.004431,2.478,2.4753982937290284,0.002601706270971782,0.002601706270971782,0.04081036456646337,
03_10__17_30_24,0.004437,2.475,2.475378379042577,0.0003783790425768707,0.001601706270971782,0.025124364566463372,
03_10__17_30_24,0.004429,2.475,2.475359460090448,0.00035946009044796057,0.0006017062709717819,0.009438364566463372,
03_10__17_30_24,0.004428,2.475,2.4753414870859256,0.00034148708592551813,0,0.0,
03_10__17_30_24,0.00443,2.475,2.4753244127316294,0.00032441273162930884,0.00032441273162930884,0.005088738108337338,
03_10__17_30_24,0.004429,2.475,2.475308192095048,0.0003081920950478434,0,0.0,
03_10__17_30_24,0.00443,2.475,2.4752927824902957,0.00029278249029562886,0.00029278249029562886,0.0045925861427772345,
03_10__17_30_24,0.004428,2.475,2.475278143365781,0.000278143365780803,0,0.0,
03_10__17_30_24,0.004429,2.475,2.475264236197492,0.00026423619749182947,0.00026423619749182947,0.004144808993856837,
03_10__17_30_24,0.004428,2.478,2.4754010243876174,0.002598975612382759,0.002598975612382759,0.040767531455835955,
