Time,Count,Reading,Average,ac,AC_Max,Current,Time,Time Diff,
1,0.0,2.356,2.356,1,36.956216,03_10__16_49_23,0.0,
1,2.478,2.3621,0.11590000000000034,1,36.94053,03_10__16_49_23,0.011968,
1,2.478,2.367895,0.11010500000000034,1,36.924844,03_10__16_49_23,0.004515,
1,2.478,2.37340025,0.10459975000000021,1,36.909158000000005,03_10__16_49_23,0.004465,
1,2.478,2.3786302375,0.09936976250000029,1,36.893472,03_10__16_49_23,0.004434,
1,2.478,2.3835987256249997,0.09440127437500045,1,36.87778600000001,03_10__16_49_23,0.004441,
1,2.478,2.38831878934375,0.08968121065625034,1,36.862100000000005,03_10__16_49_23,0.004428,
1,2.478,2.3928028498765626,0.08519715012343765,1,36.84641400000001,03_10__16_49_24,0.00443,
1,2.478,2.3970627073827346,0.08093729261726557,1,36.830728000000015,03_10__16_49_24,0.004445,
1,2.478,2.4011095720135978,0.07689042798640244,1,36.81504200000001,03_10__16_49_24,0.004482,
1,2.478,2.404954093412918,0.07304590658708232,1,36.79935600000002,03_10__16_49_24,0.004514,
1,2.478,2.408606388742272,0.06939361125772825,1,36.783670000000015,03_10__16_49_24,0.004472,
1,2.478,2.4120760693051584,0.06592393069484181,1,36.76798400000002,03_10__16_49_24,0.004466,
1,2.478,2.4153722658399004,0.06262773416009981,1,36.75229800000002,03_10__16_49_24,0.004456,
1,2.478,2.4185036525479053,0.059496347452094867,1,36.73661200000002,03_10__16_49_24,0.004431,
1,2.478,2.42147846992051,0.05652153007949012,1,36.72092600000003,03_10__16_49_24,0.004425,
1,2.478,2.4243045464244846,0.05369545357551564,1,36.705240000000025,03_10__16_49_24,0.004425,
1,2.478,2.4269893191032605,0.05101068089673966,1,36.68955400000003,03_10__16_49_24,0.004426,
1,2.478,2.4295398531480976,0.048460146851902586,1,36.67386800000003,03_10__16_49_24,0.004427,
1,2.478,2.431962860490693,0.04603713950930732,1,36.65818200000003,03_10__16_49_24,0.004433,
