Time,Count,Reading,Average,Ac Average,Time,Time Diff,
10/03/2020 12:15:58,1,3.237,2.498943878255547,0.730343999604812,03_10__12_15_46,0.009914,
10/03/2020 12:15:58,1,1.731,2.46054668434277,0.7303041338417099,03_10__12_15_47,0.009912,
10/03/2020 12:15:58,1,3.219,2.498469350125631,0.7298154596433428,03_10__12_15_47,0.009914,
10/03/2020 12:15:58,1,1.749,2.4609958826193497,0.7289244807921431,03_10__12_15_47,0.009913,
10/03/2020 12:15:58,1,3.201,2.497996088488382,0.7276284523281169,03_10__12_15_47,0.009943,
10/03/2020 12:15:58,1,1.764,2.461296284063963,0.7261118439149092,03_10__12_15_47,0.009914,
10/03/2020 12:15:58,1,3.183,2.497381469860765,0.7240871782261256,03_10__12_15_47,0.009916,
10/03/2020 12:15:58,1,1.791,2.4620623963677266,0.7214359391332056,03_10__12_15_47,0.009913,
10/03/2020 12:15:58,1,3.153,2.49660927654934,0.7181836783490783,03_10__12_15_47,0.009915,
10/03/2020 12:15:58,1,1.818,2.4626788127218733,0.714508435067718,03_10__12_15_47,0.009917,
10/03/2020 12:15:58,1,3.126,2.4958448720857795,0.7102907697100431,03_10__12_15_47,0.009921,
10/03/2020 12:15:58,1,1.848,2.4634526284814906,0.7055488626486155,03_10__12_15_47,0.009916,
10/03/2020 12:15:58,1,3.096,2.4950799970574162,0.700317419663314,03_10__12_15_47,0.009918,
10/03/2020 12:15:58,1,1.878,2.4642259972045455,0.6946128485403755,03_10__12_15_47,0.009922,
10/03/2020 12:15:58,1,3.066,2.4943146973443184,0.6884664712461408,03_10__12_15_47,0.009911,
10/03/2020 12:15:58,1,1.908,2.4649989624771025,0.6818930958076889,03_10__12_15_47,0.009925,
10/03/2020 12:15:58,1,3.036,2.4935490143532473,0.674920990299642,03_10__12_15_47,0.009914,
10/03/2020 12:15:58,1,1.941,2.465921563635585,0.6674210189664391,03_10__12_15_47,0.009915,
10/03/2020 12:15:58,1,3.0,2.492625485453806,0.6594186937454268,03_10__12_15_47,0.009916,
10/03/2020 12:15:58,1,1.974,2.4666942111811156,0.6510824696172113,03_10__12_15_47,0.009916,
10/03/2020 12:15:58,1,2.967,2.49170950062206,0.6422928711052477,03_10__12_15_47,0.009914,
10/03/2020 12:15:58,1,2.01,2.467624025590957,0.6330594288295331,03_10__12_15_47,0.009914,
10/03/2020 12:15:58,1,2.931,2.4907928243114092,0.623416816172486,03_10__12_15_47,0.009913,
10/03/2020 12:15:58,1,2.046,2.468553183095839,0.6133736345186537,03_10__12_15_47,0.009913,
10/03/2020 12:15:58,1,2.892,2.489725523941047,0.6028186765956687,03_10__12_15_47,0.009915,
10/03/2020 12:15:58,1,2.088,2.4696392477439946,0.591759705153085,03_10__12_15_47,0.00992,
10/03/2020 12:15:58,1,2.853,2.4888072853567946,0.580381355627591,03_10__12_15_47,0.009945,
10/03/2020 12:15:58,1,2.112,2.4699669210889548,0.5692606339006592,03_10__12_15_47,0.009965,
10/03/2020 12:15:58,1,2.829,2.487918575034507,0.5578516734539009,03_10__12_15_47,0.009937,
10/03/2020 12:15:58,1,2.139,2.470472646282782,0.5465327220953449,03_10__12_15_47,0.009946,
10/03/2020 12:15:58,1,2.799,2.486899013968643,0.5348111352921455,03_10__12_15_47,0.00992,
10/03/2020 12:15:58,1,2.184,2.4717540632702106,0.5224582816910488,03_10__12_15_47,0.009911,
10/03/2020 12:15:58,1,2.754,2.4858663601067,0.5097420496011613,03_10__12_15_47,0.009915,
10/03/2020 12:15:58,1,2.229,2.473023042101365,0.4964560992261715,03_10__12_15_47,0.012026,
10/03/2020 12:15:58,1,3.159,2.507321889996297,0.5042171997650481,03_10__12_15_47,0.010098,
10/03/2020 12:15:58,1,1.788,2.471355795496482,0.5131741295516198,03_10__12_15_47,0.01011,
10/03/2020 12:15:58,1,3.183,2.5069380057216577,0.5213185227879559,03_10__12_15_47,0.010062,
10/03/2020 12:15:58,1,1.767,2.469941105435575,0.5303996519203368,03_10__12_15_47,0.010096,
10/03/2020 12:15:58,1,3.204,2.5066440501637963,0.5387474668161302,03_10__12_15_47,0.010017,
