Time,Count,Reading,Average,Ac Average,AC_Max,Time,Time Diff,
10/03/2020 14:54:05,1,0.0,2.5,0.0,0.0,03_10__14_54_00,0.0,
10/03/2020 14:54:05,1,2.643,2.50715,0.006792499999999979,0.13584999999999958,03_10__14_54_00,0.012219,
10/03/2020 14:54:05,1,1.701,2.4668425000000003,0.04474499999999999,0.7658425000000002,03_10__14_54_00,0.004535,
10/03/2020 14:54:05,1,2.076,2.447300375,0.061072768750000006,0.7608425000000002,03_10__14_54_00,0.004483,
10/03/2020 14:54:05,1,3.126,2.48123535625,0.0902573625,0.7558425000000002,03_10__14_54_00,0.004447,
10/03/2020 14:54:05,1,3.093,2.5118235884375,0.11480331495312499,0.7508425000000002,03_10__14_54_00,0.004457,
10/03/2020 14:54:05,1,2.022,2.4873324090156252,0.13232976965625,0.7458425000000002,03_10__14_54_00,0.004457,
10/03/2020 14:54:05,1,1.683,2.447115788564844,0.1639190706016797,0.7641157885648437,03_10__14_54_00,0.004436,
10/03/2020 14:54:05,1,2.64,2.456759999136602,0.16488511711476564,0.7591157885648437,03_10__14_54_00,0.004464,
10/03/2020 14:54:05,1,3.291,2.4984719991797717,0.19626726130003877,0.7925280008202282,03_10__14_54_00,0.004499,
10/03/2020 14:54:05,1,2.577,2.502398399220783,0.1901839782739977,0.7875280008202282,03_10__14_54_00,0.004524,
10/03/2020 14:54:05,1,1.68,2.461278479259744,0.21973870332328502,0.7825280008202282,03_10__14_54_00,0.004478,
10/03/2020 14:54:05,1,2.115,2.443964555296757,0.2251999959219586,0.7775280008202282,03_10__14_54_00,0.004445,
10/03/2020 14:54:05,1,3.153,2.479416327531919,0.24761917974926473,0.7725280008202282,03_10__14_54_00,0.004458,
10/03/2020 14:54:05,1,3.06,2.508445511155323,0.26281594520403534,0.7675280008202282,03_10__14_54_00,0.00445,
10/03/2020 14:54:05,1,1.989,2.4824732355975567,0.2743488097237114,0.7625280008202282,03_10__14_54_00,0.004438,
10/03/2020 14:54:05,1,1.698,2.443249573817679,0.2978938479284098,0.7575280008202282,03_10__14_54_00,0.004446,
10/03/2020 14:54:05,1,2.688,2.455487095126795,0.29462480077564956,0.7525280008202282,03_10__14_54_00,0.004452,
10/03/2020 14:54:05,1,3.291,2.4972627403704553,0.31958042371834433,0.7937372596295447,03_10__14_54_00,0.004437,
10/03/2020 14:54:05,1,2.562,2.5004996033519324,0.3066764223648305,0.7887372596295447,03_10__14_54_00,0.004445,
10/03/2020 14:54:05,1,1.683,2.459624623184336,0.3301738324058058,0.7837372596295447,03_10__14_54_00,0.004445,
10/03/2020 14:54:05,1,2.112,2.442243392025119,0.33017731038677145,0.7787372596295447,03_10__14_54_00,0.00444,
10/03/2020 14:54:05,1,3.147,2.477481222423863,0.34714438374623974,0.7737372596295446,03_10__14_54_00,0.004438,
10/03/2020 14:54:05,1,3.069,2.50705716130267,0.35788430649379427,0.7687372596295446,03_10__14_54_00,0.004441,
10/03/2020 14:54:05,1,2.001,2.4817543032375364,0.36402780633098136,0.7637372596295446,03_10__14_54_00,0.004443,
10/03/2020 14:54:05,1,1.692,2.4422665880756598,0.3833397454182153,0.7587372596295446,03_10__14_54_00,0.004439,
10/03/2020 14:54:05,1,2.667,2.453503258671877,0.3748475952137107,0.7537372596295446,03_10__14_54_00,0.00444,
10/03/2020 14:54:05,1,3.291,2.4953780957382827,0.395886310666111,0.7956219042617172,03_10__14_54_00,0.004443,
10/03/2020 14:54:05,1,2.58,2.4996091909513685,0.380111535585237,0.7906219042617172,03_10__14_54_00,0.004436,
10/03/2020 14:54:05,1,1.689,2.4590787314038,0.3996098953761652,0.7856219042617172,03_10__14_54_00,0.004434,
10/03/2020 14:54:05,1,2.091,2.44067479483361,0.39711314034903744,0.7806219042617172,03_10__14_54_00,0.004439,
10/03/2020 14:54:05,1,3.132,2.4752410550919297,0.4100954305769891,0.7756219042617172,03_10__14_54_00,0.004441,
10/03/2020 14:54:05,1,3.087,2.5058290023373333,0.418649208931273,0.7706219042617172,03_10__14_54_00,0.004438,
10/03/2020 14:54:05,1,2.022,2.481637552220467,0.4206986260957327,0.7656219042617172,03_10__14_54_00,0.00452,
10/03/2020 14:54:05,1,1.695,2.4423056746094436,0.43702897852141825,0.7606219042617172,03_10__14_54_00,0.00447,
10/03/2020 14:54:05,1,2.673,2.4538403908789714,0.42613551005139877,0.7556219042617172,03_10__14_54_00,0.004458,
10/03/2020 14:54:05,1,3.291,2.4956983713350227,0.4445938159820777,0.7953016286649772,03_10__14_54_00,0.004484,
10/03/2020 14:54:05,1,2.556,2.4987134527682717,0.4252284525445602,0.7903016286649772,03_10__14_54_00,0.004452,
10/03/2020 14:54:05,1,1.68,2.457777780129858,0.4428559189238251,0.7853016286649772,03_10__14_54_00,0.004444,
10/03/2020 14:54:05,1,2.115,2.440638891123365,0.4369950675338021,0.7803016286649772,03_10__14_54_01,0.004465,
10/03/2020 14:54:05,1,3.156,2.476406946567197,0.44912496682875214,0.7753016286649772,03_10__14_54_01,0.004508,
10/03/2020 14:54:05,1,3.042,2.504686599238837,0.45353438852537264,0.7703016286649772,03_10__14_54_01,0.004531,
10/03/2020 14:54:05,1,1.959,2.4774022692768956,0.45677778256294876,0.7653016286649772,03_10__14_54_01,0.004463,
10/03/2020 14:54:05,1,1.722,2.439632155813051,0.4698205012254539,0.7603016286649772,03_10__14_54_01,0.004441,
