Time,Count,Reading,Average,ac,Ac Average,AC_Max,Time,Time Diff,
10/03/2020 15:25:41,1,3.126,2.497406698034387,0.6285933019656129,0.5931979365725003,0.7875549052250563,03_10__15_25_26,0.009926,
10/03/2020 15:25:41,1,1.842,2.4646363631326675,0.6226363631326675,0.5946698579005086,0.7855549052250563,03_10__15_25_26,0.00993,
10/03/2020 15:25:41,1,3.099,2.4963545449760343,0.6026454550239659,0.5950686377566815,0.7835549052250563,03_10__15_25_26,0.009921,
10/03/2020 15:25:41,1,1.869,2.4649868177272327,0.5959868177272327,0.595114546755209,0.7815549052250563,03_10__15_25_26,0.009929,
10/03/2020 15:25:41,1,3.069,2.4951874768408713,0.5738125231591287,0.5940494455754051,0.7795549052250563,03_10__15_25_26,0.009926,
10/03/2020 15:25:41,1,1.899,2.4653781029988275,0.5663781029988275,0.5926658784465761,0.7775549052250563,03_10__15_25_26,0.009961,
10/03/2020 15:25:41,1,3.057,2.4949591978488863,0.5620408021511136,0.591134624631803,0.7755549052250563,03_10__15_25_26,0.010084,
10/03/2020 15:25:41,1,1.884,2.464411237956442,0.5804112379564419,0.5905984552980349,0.7735549052250563,03_10__15_25_26,0.010066,
10/03/2020 15:25:41,1,3.081,2.4952406760586197,0.5857593239413803,0.5903564987302021,0.7715549052250563,03_10__15_25_26,0.010109,
10/03/2020 15:25:41,1,1.851,2.4630286422556886,0.6120286422556886,0.5914401059064764,0.7695549052250563,03_10__15_25_26,0.010877,
10/03/2020 15:25:41,1,3.207,2.500227210142904,0.7067727898570957,0.5972067401040074,0.7675549052250563,03_10__15_25_26,0.008239,
10/03/2020 15:25:41,1,2.058,2.478115849635759,0.4201158496357591,0.588352195580595,0.7655549052250563,03_10__15_25_26,0.008177,
10/03/2020 15:25:41,1,2.406,2.474510057153971,0.06851005715397074,0.5623600886592638,0.7635549052250563,03_10__15_25_26,0.008099,
10/03/2020 15:25:41,1,2.994,2.500484554296272,0.4935154457037281,0.558917856511487,0.7615549052250563,03_10__15_25_26,0.008096,
10/03/2020 15:25:41,1,1.668,2.4588603265814584,0.7908603265814584,0.5705149800149856,0.7908603265814584,03_10__15_25_26,0.008096,
10/03/2020 15:25:41,1,3.258,2.4988173102523854,0.7591826897476146,0.579948365501617,0.7888603265814584,03_10__15_25_26,0.008139,
10/03/2020 15:25:41,1,1.947,2.471226444739766,0.524226444739766,0.5771622694635244,0.7868603265814584,03_10__15_25_26,0.008233,
10/03/2020 15:25:41,1,2.589,2.4771151225027777,0.11188487749722231,0.5538983998652094,0.7848603265814584,03_10__15_25_26,0.008169,
10/03/2020 15:25:41,1,2.841,2.4953093663776387,0.3456906336223615,0.543488011553067,0.7828603265814584,03_10__15_25_26,0.008103,
10/03/2020 15:25:41,1,1.746,2.4578438980587567,0.7118438980587567,0.5519058058783515,0.7808603265814584,03_10__15_25_26,0.008094,
10/03/2020 15:25:41,1,3.291,2.499501703155819,0.791498296844181,0.563885430426643,0.791498296844181,03_10__15_25_26,0.0081,
10/03/2020 15:25:41,1,1.836,2.466326617998028,0.6303266179980278,0.5672074898052122,0.789498296844181,03_10__15_25_26,0.009252,
10/03/2020 15:25:41,1,3.018,2.4939102870981267,0.5240897129018731,0.5650516009600453,0.787498296844181,03_10__15_25_26,0.009929,
10/03/2020 15:25:41,1,1.95,2.46671477274322,0.5167147727432202,0.562634759549204,0.785498296844181,03_10__15_25_26,0.009938,
10/03/2020 15:25:41,1,2.991,2.492929034106059,0.49807096589394106,0.5594065698664409,0.783498296844181,03_10__15_25_26,0.009928,
10/03/2020 15:25:41,1,1.977,2.467132582400756,0.49013258240075586,0.5559428704931566,0.781498296844181,03_10__15_25_26,0.009928,
10/03/2020 15:25:42,1,2.961,2.4918259532807183,0.46917404671928153,0.5516044293044629,0.779498296844181,03_10__15_25_26,0.010774,
10/03/2020 15:25:42,1,1.842,2.4593346556166824,0.6173346556166823,0.5548909406200738,0.777498296844181,03_10__15_25_26,0.01018,
10/03/2020 15:25:42,1,3.141,2.493417922835848,0.6475820771641518,0.5595254974472778,0.775498296844181,03_10__15_25_26,0.010167,
10/03/2020 15:25:42,1,1.788,2.4581470266940557,0.6701470266940557,0.5650565739096166,0.773498296844181,03_10__15_25_26,0.010167,
10/03/2020 15:25:42,1,3.189,2.494689675359353,0.694310324640647,0.5715192614461682,0.771498296844181,03_10__15_25_26,0.01038,
10/03/2020 15:25:42,1,1.719,2.4559051915913854,0.7369051915913853,0.579788557953429,0.769498296844181,03_10__15_25_26,0.007315,
10/03/2020 15:25:42,1,2.574,2.4618099320118163,0.11219006798818354,0.5564086334551667,0.767498296844181,03_10__15_25_26,0.00466,
10/03/2020 15:25:42,1,3.294,2.5034194354112254,0.7905805645887747,0.5681172300118471,0.7905805645887747,03_10__15_25_26,0.0046,
10/03/2020 15:25:42,1,2.583,2.507398463640664,0.07560153635933631,0.5434914453292216,0.7885805645887747,03_10__15_25_26,0.004583,
10/03/2020 15:25:42,1,1.686,2.4663285404586306,0.7803285404586306,0.555333300085692,0.7865805645887747,03_10__15_25_26,0.004614,
10/03/2020 15:25:42,1,2.175,2.451762113435699,0.27676211343569923,0.5414047407531924,0.7845805645887747,03_10__15_25_26,0.004587,
10/03/2020 15:25:42,1,3.201,2.489224007763914,0.711775992236086,0.5499233033273371,0.7825805645887747,03_10__15_25_26,0.00449,
10/03/2020 15:25:42,1,2.991,2.514312807375718,0.47668719262428194,0.5462614977921844,0.7805805645887747,03_10__15_25_26,0.004438,
10/03/2020 15:25:42,1,1.932,2.485197167006932,0.5531971670069322,0.5466082812529217,0.7785805645887747,03_10__15_25_26,0.004435,
10/03/2020 15:25:42,1,1.755,2.4486873086565857,0.6936873086565858,0.553962232623105,0.7765805645887747,03_10__15_25_26,0.004439,
10/03/2020 15:25:42,1,2.778,2.465152943223756,0.3128470567762438,0.5419064738307618,0.7745805645887747,03_10__15_25_26,0.004488,
10/03/2020 15:25:42,1,3.291,2.5064452960625685,0.7845547039374314,0.5540388853360954,0.7845547039374314,03_10__15_25_26,0.004488,
10/03/2020 15:25:42,1,2.448,2.50352303125944,0.055523031259439914,0.5291130926322626,0.7825547039374314,03_10__15_25_26,0.004439,
10/03/2020 15:25:42,1,1.668,2.461746879696468,0.793746879696468,0.5423447819854729,0.793746879696468,03_10__15_25_26,0.004477,
10/03/2020 15:25:42,1,2.235,2.4504095357116444,0.21540953571164456,0.5259980196717815,0.791746879696468,03_10__15_25_26,0.004489,
10/03/2020 15:25:42,1,3.213,2.488539058926062,0.724460941073938,0.5359211657418893,0.789746879696468,03_10__15_25_26,0.004442,
10/03/2020 15:25:42,1,2.97,2.512612105979759,0.45738789402024116,0.5319945021558069,0.787746879696468,03_10__15_25_26,0.004437,
10/03/2020 15:25:42,1,1.911,2.482531500680771,0.5715315006807709,0.5339713520820552,0.785746879696468,03_10__15_25_26,0.004438,
10/03/2020 15:25:42,1,1.773,2.447054925646732,0.6740549256467323,0.540975530760289,0.783746879696468,03_10__15_25_27,0.004438,
10/03/2020 15:25:42,1,2.805,2.4649521793643956,0.34004782063560457,0.5309291452540548,0.781746879696468,03_10__15_25_27,0.004435,
10/03/2020 15:25:42,1,3.291,2.506254570396176,0.7847454296038241,0.5436199594715432,0.7847454296038241,03_10__15_25_27,0.004435,
10/03/2020 15:25:42,1,2.448,2.503341841876367,0.05534184187636715,0.5192060535917844,0.7827454296038241,03_10__15_25_27,0.004459,
10/03/2020 15:25:42,1,1.668,2.4615747497825486,0.7935747497825487,0.5329244884013227,0.7935747497825487,03_10__15_25_27,0.004504,
10/03/2020 15:25:42,1,2.244,2.450696012293421,0.20669601229342094,0.5166130645959276,0.7915747497825487,03_10__15_25_27,0.004524,
10/03/2020 15:25:42,1,3.225,2.48941121167875,0.73558878832125,0.5275618507821938,0.7895747497825487,03_10__15_25_27,0.004481,
10/03/2020 15:25:42,1,2.943,2.5120906510948124,0.4309093489051876,0.5227292256883435,0.7875747497825487,03_10__15_25_27,0.004446,
10/03/2020 15:25:42,1,1.887,2.480836118540072,0.593836118540072,0.5262845703309299,0.7855747497825487,03_10__15_25_27,0.00444,
10/03/2020 15:25:42,1,1.797,2.4466443126130684,0.6496443126130684,0.5324525574450368,0.7835747497825487,03_10__15_25_27,0.004456,
10/03/2020 15:25:42,1,2.844,2.466512096982415,0.37748790301758506,0.5247043247236642,0.7815747497825487,03_10__15_25_27,0.004442,
10/03/2020 15:25:42,1,3.288,2.507586492133294,0.7804135078667058,0.5374897838808164,0.7795747497825487,03_10__15_25_27,0.004436,
10/03/2020 15:25:42,1,2.406,2.5025071675266295,0.09650716752662936,0.515440653063107,0.7775747497825487,03_10__15_25_27,0.004438,
10/03/2020 15:25:42,1,1.665,2.460631809150298,0.7956318091502981,0.5294502108674666,0.7956318091502981,03_10__15_25_27,0.004436,
10/03/2020 15:25:42,1,2.253,2.450250218692783,0.19725021869278292,0.5128402112587324,0.7936318091502981,03_10__15_25_27,0.004437,
10/03/2020 15:25:42,1,3.219,2.4886877077581437,0.7303122922418561,0.5237138153078885,0.7916318091502981,03_10__15_25_27,0.004445,
10/03/2020 15:25:42,1,2.955,2.5120033223702367,0.44299667762976336,0.5196779584239822,0.7896318091502981,03_10__15_25_27,0.004436,
10/03/2020 15:25:42,1,1.899,2.481353156251725,0.5823531562517248,0.5228117183153693,0.7876318091502981,03_10__15_25_27,0.004433,
10/03/2020 15:25:42,1,1.785,2.4465354984391388,0.6615354984391388,0.5297479073215579,0.7856318091502981,03_10__15_25_27,0.004438,
10/03/2020 15:25:42,1,2.823,2.465358723517182,0.35764127648281807,0.5211425757796209,0.7836318091502981,03_10__15_25_27,0.004435,
10/03/2020 15:25:42,1,3.291,2.506640787341323,0.7843592126586771,0.5343034076235736,0.7843592126586771,03_10__15_25_27,0.004434,
10/03/2020 15:25:42,1,2.43,2.5028087479742567,0.07280874797425652,0.5112286746411078,0.7823592126586771,03_10__15_25_27,0.004437,
10/03/2020 15:25:42,1,1.668,2.461068310575544,0.793068310575544,0.5253206564378295,0.793068310575544,03_10__15_25_27,0.004435,
10/03/2020 15:25:42,1,2.229,2.449464895046767,0.2204648950467667,0.5100778683682764,0.791068310575544,03_10__15_25_27,0.004435,
10/03/2020 15:25:42,1,3.21,2.4874916502944284,0.7225083497055715,0.5206993924351412,0.789068310575544,03_10__15_25_27,0.004434,
10/03/2020 15:25:42,1,2.979,2.5120670677797072,0.46693293222029286,0.5180110694243988,0.787068310575544,03_10__15_25_27,0.004439,
10/03/2020 15:25:42,1,1.917,2.4823137143907217,0.5653137143907216,0.5203762016727149,0.785068310575544,03_10__15_25_27,0.004442,
10/03/2020 15:25:42,1,1.767,2.4465480286711854,0.6795480286711855,0.5283347930226384,0.783068310575544,03_10__15_25_27,0.004436,
10/03/2020 15:25:42,1,2.796,2.464020627237626,0.3319793727623739,0.5185170220096252,0.781068310575544,03_10__15_25_27,0.004428,
10/03/2020 15:25:42,1,3.291,2.5053695958757447,0.7856304041242552,0.5318726911153567,0.7856304041242552,03_10__15_25_27,0.004428,
10/03/2020 15:25:42,1,2.46,2.5031011160819574,0.043101116081957436,0.5074341123636867,0.7836304041242552,03_10__15_25_27,0.004467,
10/03/2020 15:25:42,1,1.668,2.4613460602778594,0.7933460602778595,0.5217297097593954,0.7933460602778595,03_10__15_25_27,0.004477,
10/03/2020 15:25:42,1,2.22,2.4492787572639663,0.22927875726396607,0.5071071621346239,0.7913460602778595,03_10__15_25_27,0.004437,
10/03/2020 15:25:42,1,3.207,2.487164819400768,0.7198351805992318,0.5177435630578543,0.7893460602778595,03_10__15_25_27,0.004435,
10/03/2020 15:25:42,1,2.985,2.51205657843073,0.47294342156927005,0.5155035559834251,0.7873460602778595,03_10__15_25_27,0.004435,
10/03/2020 15:25:42,1,1.926,2.482753749509193,0.5567537495091932,0.5175660656597135,0.7853460602778595,03_10__15_25_27,0.004434,
10/03/2020 15:25:42,1,1.761,2.4466660620337333,0.6856660620337334,0.5259710654784145,0.7833460602778595,03_10__15_25_27,0.004449,
10/03/2020 15:25:42,1,2.787,2.4636827589320465,0.32331724106795345,0.5158383742578915,0.7813460602778595,03_10__15_25_27,0.004434,
10/03/2020 15:25:42,1,3.291,2.5050486209854443,0.7859513790145556,0.5293440244957247,0.7859513790145556,03_10__15_25_27,0.004433,
10/03/2020 15:25:42,1,2.466,2.5030961899361723,0.03709618993617214,0.5047316327677471,0.7839513790145556,03_10__15_25_27,0.004438,
10/03/2020 15:25:42,1,1.671,2.4614913804393637,0.7904913804393636,0.519019620151328,0.7904913804393636,03_10__15_25_27,0.004433,
10/03/2020 15:25:42,1,2.196,2.4482168114173954,0.25221681141739527,0.5056794797146313,0.7884913804393636,03_10__15_25_27,0.004436,
10/03/2020 15:25:42,1,3.198,2.4857059708465257,0.7122940291534743,0.5160102071865735,0.7864913804393636,03_10__15_25_27,0.004436,
10/03/2020 15:25:42,1,3.006,2.5117206723041994,0.4942793276958004,0.5149236632120349,0.7844913804393636,03_10__15_25_27,0.004435,
10/03/2020 15:25:42,1,1.944,2.4833346386889894,0.5393346386889895,0.5161442119858826,0.7824913804393636,03_10__15_25_27,0.004434,
10/03/2020 15:25:42,1,1.743,2.44631790675454,0.7033179067545399,0.5255028967243154,0.7804913804393636,03_10__15_25_27,0.004435,
10/03/2020 15:25:42,1,2.76,2.462002011416813,0.29799798858318693,0.514127651317259,0.7784913804393636,03_10__15_25_27,0.004433,
10/03/2020 15:25:42,1,3.291,2.503451910845972,0.7875480891540279,0.5277986732090975,0.7875480891540279,03_10__15_25_27,0.004434,
10/03/2020 15:25:42,1,2.496,2.5030793153036734,0.00707931530367345,0.5017627053138263,0.7855480891540279,03_10__15_25_27,0.004436,
10/03/2020 15:25:42,1,1.677,2.46177534953849,0.7847753495384899,0.5159133375250594,0.7835480891540278,03_10__15_25_27,0.004433,
10/03/2020 15:25:42,1,2.169,2.4471365820615656,0.27813658206156555,0.5040244997518847,0.7815480891540278,03_10__15_25_27,0.004434,
10/03/2020 15:25:42,1,3.183,2.4839297529584874,0.6990702470415124,0.5137767871163661,0.7795480891540278,03_10__15_25_27,0.004433,
10/03/2020 15:25:42,1,3.027,2.511083265310563,0.5159167346894371,0.5138837844950197,0.7775480891540278,03_10__15_25_27,0.004435,
