Time,Count,Reading,Average,ac,AC_Max,Current,Time,Time Diff,
1,0.0,2.48,0.0,0.0,0.0,03_10__17_02_35,0.0,
1,2.472,2.4796,0.007600000000000051,0.007600000000000051,0.11921360000000081,03_10__17_02_35,0.012134,
1,2.472,2.47922,0.007220000000000226,0.006600000000000051,0.1035276000000008,03_10__17_02_35,0.004545,
1,2.472,2.4788590000000004,0.0068590000000003926,0.0068590000000003926,0.10759027400000616,03_10__17_02_35,0.004475,
1,2.472,2.4785160500000005,0.006516050000000551,0.0058590000000003925,0.09190427400000616,03_10__17_02_35,0.004442,
1,2.472,2.4781902475000006,0.006190247500000634,0.006190247500000634,0.09710022228500995,03_10__17_02_35,0.004461,
1,2.472,2.4778807351250007,0.005880735125000758,0.005190247500000634,0.08141422228500994,03_10__17_02_35,0.004445,
1,2.472,2.477586698368751,0.00558669836875092,0.00558669836875092,0.08763295061222692,03_10__17_02_35,0.004427,
1,2.472,2.4773073634503135,0.005307363450313574,0.00458669836875092,0.07194695061222693,03_10__17_02_35,0.004447,
1,2.472,2.477041995277798,0.005041995277797806,0.005041995277797806,0.07908873792753639,03_10__17_02_35,0.004517,
1,2.472,2.476789895513908,0.004789895513908071,0.004041995277797806,0.06340273792753638,03_10__17_02_35,0.004504,
1,2.472,2.476550400738213,0.00455040073821289,0.00455040073821289,0.07137758597960739,03_10__17_02_35,0.004475,
1,2.472,2.4763228807013022,0.004322880701302267,0.0035504007382128897,0.05569158597960739,03_10__17_02_35,0.004458,
1,2.472,2.476106736666237,0.004106736666237065,0.004106736666237065,0.0644182713465946,03_10__17_02_35,0.00444,
1,2.472,2.4759013998329253,0.0039013998329253674,0.003106736666237065,0.04873227134659461,03_10__17_02_35,0.004434,
1,2.472,2.475706329841279,0.0037063298412789436,0.0037063298412789436,0.05813748989030151,03_10__17_02_35,0.004472,
1,2.472,2.475521013349215,0.003521013349215174,0.0027063298412789436,0.04245148989030151,03_10__17_02_35,0.004488,
1,2.472,2.4753449626817545,0.0033449626817545486,0.0033449626817545486,0.05246908462600185,03_10__17_02_35,0.004443,
1,2.472,2.4751777145476668,0.003177714547666799,0.0023449626817545486,0.03678308462600185,03_10__17_02_35,0.004452,
1,2.472,2.4750188288202835,0.003018828820283481,0.003018828820283481,0.047353348874966686,03_10__17_02_35,0.004459,
